path,classification,label
0_0_weasel_0807.jpg,5,weasel
0_0_mink_0489.jpg,0,mink
0_0_polecat_0946.jpg,3,polecat
0_0_otter_0208.jpg,1,otter
0_0_mink_0382.jpg,0,mink
0_0_otter_0765.jpg,1,otter
0_0_polecat_0404.jpg,3,polecat
0_0_stoat_0666.jpg,4,stoat
0_0_stoat_0210.jpg,4,stoat
0_0_stoat_0881.jpg,4,stoat
0_0_mink_0350.jpg,0,mink
0_0_mink_0886.jpg,0,mink
0_0_pinemarten_0152.jpg,2,pinemarten
0_0_otter_0325.jpg,1,otter
0_0_weasel_0322.jpg,5,weasel
0_0_pinemarten_0470.jpg,2,pinemarten
0_0_otter_0452.jpg,1,otter
0_0_otter_0481.jpg,1,otter
1_1_otter_0481.jpg,1,otter
0_0_polecat_0188.jpg,3,polecat
0_0_otter_0549.jpg,1,otter
0_0_polecat_0068.jpg,3,polecat
0_0_otter_0624.jpg,1,otter
0_0_otter_0802.jpg,1,otter
0_0_stoat_0005.jpg,4,stoat
0_0_stoat_0085.jpg,4,stoat
0_0_weasel_0889.jpg,5,weasel
0_0_pinemarten_0295.jpg,2,pinemarten
0_0_pinemarten_0396.jpg,2,pinemarten
0_1_pinemarten_0396.jpg,2,pinemarten
0_0_mink_0424.jpg,0,mink
0_0_otter_0532.jpg,1,otter
0_0_stoat_0128.jpg,4,stoat
2_0_polecat_0557.jpg,3,polecat
0_0_stoat_0795.jpg,4,stoat
0_0_stoat_0825.jpg,4,stoat
0_0_mink_0758.jpg,0,mink
0_0_otter_0101.jpg,1,otter
0_0_stoat_0947.jpg,4,stoat
0_0_mink_0361.jpg,0,mink
0_0_otter_0546.jpg,1,otter
0_0_mink_0931.jpg,0,mink
0_0_stoat_0032.jpg,4,stoat
0_0_otter_0983.jpg,1,otter
0_0_otter_0501.jpg,1,otter
0_0_polecat_0637.jpg,3,polecat
0_0_otter_0644.jpg,1,otter
0_0_otter_0880.jpg,1,otter
0_0_pinemarten_0631.jpg,2,pinemarten
0_0_polecat_0452.jpg,3,polecat
0_0_pinemarten_0018.jpg,2,pinemarten
0_0_pinemarten_0996.jpg,2,pinemarten
0_0_otter_0584.jpg,1,otter
0_0_polecat_0329.jpg,3,polecat
0_0_weasel_0689.jpg,5,weasel
0_0_otter_0538.jpg,1,otter
0_0_weasel_0549.jpg,5,weasel
0_0_weasel_0104.jpg,5,weasel
0_0_mink_0756.jpg,0,mink
0_0_polecat_0200.jpg,3,polecat
0_0_pinemarten_0430.jpg,2,pinemarten
0_0_weasel_0384.jpg,5,weasel
0_1_weasel_0384.jpg,5,weasel
0_0_stoat_0842.jpg,4,stoat
0_0_mink_0975.jpg,0,mink
0_0_polecat_0157.jpg,3,polecat
0_0_mink_0713.jpg,0,mink
0_0_weasel_0191.jpg,5,weasel
0_0_stoat_0626.jpg,4,stoat
0_1_stoat_0626.jpg,4,stoat
0_0_polecat_0325.jpg,3,polecat
0_0_mink_0302.jpg,0,mink
0_0_pinemarten_0954.jpg,2,pinemarten
0_0_weasel_0581.jpg,5,weasel
0_0_pinemarten_0433.jpg,2,pinemarten
0_0_otter_0300.jpg,1,otter
0_0_stoat_0188.jpg,4,stoat
0_0_weasel_0858.jpg,5,weasel
0_0_pinemarten_0205.jpg,2,pinemarten
0_0_polecat_0749.jpg,3,polecat
0_0_mink_0714.jpg,0,mink
0_0_weasel_0833.jpg,5,weasel
0_0_stoat_0225.jpg,4,stoat
0_0_polecat_0771.jpg,3,polecat
0_0_otter_0055.jpg,1,otter
0_0_weasel_0550.jpg,5,weasel
0_0_stoat_0575.jpg,4,stoat
0_0_pinemarten_0487.jpg,2,pinemarten
0_0_otter_0803.jpg,1,otter
0_0_pinemarten_0668.jpg,2,pinemarten
0_1_pinemarten_0668.jpg,2,pinemarten
0_0_pinemarten_0739.jpg,2,pinemarten
0_0_pinemarten_0377.jpg,2,pinemarten
0_0_stoat_0517.jpg,4,stoat
0_0_weasel_0567.jpg,5,weasel
0_0_pinemarten_0347.jpg,2,pinemarten
0_0_polecat_0462.jpg,3,polecat
0_0_weasel_0092.jpg,5,weasel
0_0_otter_0824.jpg,1,otter
0_0_pinemarten_0025.jpg,2,pinemarten
0_0_stoat_0073.jpg,4,stoat
0_0_stoat_0207.jpg,4,stoat
0_0_weasel_0484.jpg,5,weasel
0_0_otter_0967.jpg,1,otter
0_0_polecat_0161.jpg,3,polecat
0_0_polecat_0308.jpg,3,polecat
0_0_otter_0009.jpg,1,otter
0_0_otter_0056.jpg,1,otter
0_0_mink_0537.jpg,0,mink
0_0_weasel_0452.jpg,5,weasel
0_0_stoat_0330.jpg,4,stoat
0_0_polecat_0577.jpg,3,polecat
0_0_mink_0452.jpg,0,mink
0_0_stoat_0027.jpg,4,stoat
0_0_mink_0685.jpg,0,mink
0_0_stoat_0984.jpg,4,stoat
0_0_stoat_0001.jpg,4,stoat
0_0_weasel_0153.jpg,5,weasel
0_1_weasel_0153.jpg,5,weasel
0_0_weasel_0800.jpg,5,weasel
0_0_mink_0584.jpg,0,mink
0_0_otter_0499.jpg,1,otter
0_0_polecat_0323.jpg,3,polecat
0_0_stoat_0537.jpg,4,stoat
0_0_pinemarten_0351.jpg,2,pinemarten
0_0_mink_0532.jpg,0,mink
0_0_weasel_0692.jpg,5,weasel
0_0_stoat_0973.jpg,4,stoat
0_0_polecat_0773.jpg,3,polecat
0_0_polecat_0697.jpg,3,polecat
0_0_polecat_0810.jpg,3,polecat
0_0_weasel_0812.jpg,5,weasel
0_0_weasel_0193.jpg,5,weasel
0_0_mink_0497.jpg,0,mink
0_0_mink_0779.jpg,0,mink
0_0_stoat_0521.jpg,4,stoat
0_0_polecat_0747.jpg,3,polecat
0_0_weasel_0526.jpg,5,weasel
0_0_polecat_0830.jpg,3,polecat
0_0_pinemarten_0241.jpg,2,pinemarten
0_0_polecat_0938.jpg,3,polecat
0_0_polecat_0921.jpg,3,polecat
0_0_stoat_0960.jpg,4,stoat
0_0_stoat_0526.jpg,4,stoat
0_0_polecat_0531.jpg,3,polecat
0_0_otter_0249.jpg,1,otter
0_0_pinemarten_0722.jpg,2,pinemarten
0_0_mink_0012.jpg,0,mink
0_0_weasel_0228.jpg,5,weasel
0_0_weasel_0483.jpg,5,weasel
0_0_otter_0573.jpg,1,otter
0_0_mink_0966.jpg,0,mink
0_0_pinemarten_0789.jpg,2,pinemarten
0_0_mink_0018.jpg,0,mink
0_0_mink_0573.jpg,0,mink
0_0_mink_0356.jpg,0,mink
0_1_mink_0356.jpg,0,mink
0_0_mink_0696.jpg,0,mink
0_0_weasel_0448.jpg,5,weasel
0_0_stoat_0465.jpg,4,stoat
0_0_mink_0595.jpg,0,mink
0_0_otter_0110.jpg,1,otter
0_0_stoat_0174.jpg,4,stoat
0_1_stoat_0174.jpg,4,stoat
0_0_mink_0136.jpg,0,mink
0_0_pinemarten_0546.jpg,2,pinemarten
0_1_pinemarten_0546.jpg,2,pinemarten
0_0_pinemarten_0481.jpg,2,pinemarten
0_0_stoat_0195.jpg,4,stoat
0_0_otter_0668.jpg,1,otter
0_0_pinemarten_0887.jpg,2,pinemarten
0_0_mink_0251.jpg,0,mink
0_0_weasel_0773.jpg,5,weasel
0_0_polecat_0123.jpg,3,polecat
0_0_polecat_0838.jpg,3,polecat
0_0_mink_0790.jpg,0,mink
0_0_pinemarten_0298.jpg,2,pinemarten
0_0_pinemarten_0543.jpg,2,pinemarten
0_0_stoat_0744.jpg,4,stoat
0_0_otter_0030.jpg,1,otter
0_0_pinemarten_0915.jpg,2,pinemarten
0_0_otter_0336.jpg,1,otter
0_0_polecat_0258.jpg,3,polecat
0_0_stoat_0373.jpg,4,stoat
0_0_mink_0747.jpg,0,mink
0_0_mink_0970.jpg,0,mink
0_0_mink_0116.jpg,0,mink
0_1_mink_0116.jpg,0,mink
0_0_polecat_0215.jpg,3,polecat
0_0_stoat_0111.jpg,4,stoat
0_0_polecat_0266.jpg,3,polecat
0_0_otter_0504.jpg,1,otter
0_0_weasel_0415.jpg,5,weasel
0_0_pinemarten_0565.jpg,2,pinemarten
0_0_otter_0673.jpg,1,otter
0_0_pinemarten_0195.jpg,2,pinemarten
0_0_mink_0626.jpg,0,mink
0_0_pinemarten_0146.jpg,2,pinemarten
0_0_mink_0678.jpg,0,mink
0_0_polecat_0010.jpg,3,polecat
0_0_weasel_0659.jpg,5,weasel
0_0_weasel_0706.jpg,5,weasel
0_0_mink_0137.jpg,0,mink
0_0_pinemarten_0507.jpg,2,pinemarten
0_0_mink_1000.jpg,0,mink
0_0_polecat_0126.jpg,3,polecat
0_0_stoat_0944.jpg,4,stoat
0_0_otter_0610.jpg,1,otter
0_0_pinemarten_0412.jpg,2,pinemarten
0_0_stoat_0479.jpg,4,stoat
0_0_pinemarten_0247.jpg,2,pinemarten
0_1_pinemarten_0247.jpg,2,pinemarten
0_0_weasel_0789.jpg,5,weasel
0_0_weasel_0063.jpg,5,weasel
0_0_mink_0884.jpg,0,mink
0_0_weasel_0451.jpg,5,weasel
0_0_pinemarten_0741.jpg,2,pinemarten
0_0_polecat_0953.jpg,3,polecat
0_0_stoat_0372.jpg,4,stoat
0_0_stoat_0295.jpg,4,stoat
0_0_mink_0670.jpg,0,mink
0_0_stoat_0563.jpg,4,stoat
0_0_otter_0333.jpg,1,otter
0_0_polecat_0824.jpg,3,polecat
0_0_pinemarten_0318.jpg,2,pinemarten
0_0_weasel_0895.jpg,5,weasel
0_0_otter_0543.jpg,1,otter
0_0_stoat_0284.jpg,4,stoat
0_0_polecat_0704.jpg,3,polecat
0_0_pinemarten_0745.jpg,2,pinemarten
0_0_polecat_0870.jpg,3,polecat
0_0_polecat_0593.jpg,3,polecat
0_0_mink_0633.jpg,0,mink
0_0_mink_0731.jpg,0,mink
0_0_otter_0633.jpg,1,otter
0_0_stoat_0591.jpg,4,stoat
0_0_mink_0032.jpg,0,mink
0_1_mink_0032.jpg,0,mink
0_0_stoat_0484.jpg,4,stoat
0_0_stoat_0185.jpg,4,stoat
0_1_stoat_0185.jpg,4,stoat
0_0_weasel_0656.jpg,5,weasel
0_0_polecat_0052.jpg,3,polecat
0_0_mink_0257.jpg,0,mink
0_0_weasel_0770.jpg,5,weasel
0_0_mink_0297.jpg,0,mink
0_0_pinemarten_0416.jpg,2,pinemarten
0_0_pinemarten_0544.jpg,2,pinemarten
0_0_mink_0810.jpg,0,mink
0_0_otter_0658.jpg,1,otter
0_0_pinemarten_0083.jpg,2,pinemarten
0_0_weasel_0729.jpg,5,weasel
0_0_weasel_0213.jpg,5,weasel
0_0_stoat_0148.jpg,4,stoat
0_0_polecat_0438.jpg,3,polecat
0_0_otter_0893.jpg,1,otter
0_0_stoat_0746.jpg,4,stoat
0_0_mink_0364.jpg,0,mink
0_0_pinemarten_0391.jpg,2,pinemarten
0_0_stoat_0069.jpg,4,stoat
0_0_otter_0136.jpg,1,otter
0_0_mink_0548.jpg,0,mink
0_0_pinemarten_0798.jpg,2,pinemarten
0_0_otter_0115.jpg,1,otter
0_0_polecat_0706.jpg,3,polecat
0_0_mink_0200.jpg,0,mink
0_0_weasel_0502.jpg,5,weasel
0_0_otter_0227.jpg,1,otter
0_0_polecat_0368.jpg,3,polecat
0_0_polecat_0635.jpg,3,polecat
0_0_otter_0344.jpg,1,otter
0_0_pinemarten_0569.jpg,2,pinemarten
0_0_polecat_0213.jpg,3,polecat
0_0_stoat_0381.jpg,4,stoat
0_0_polecat_0864.jpg,3,polecat
0_0_weasel_0869.jpg,5,weasel
0_0_otter_0266.jpg,1,otter
0_0_weasel_0723.jpg,5,weasel
0_0_stoat_0176.jpg,4,stoat
0_0_weasel_0809.jpg,5,weasel
0_0_stoat_0822.jpg,4,stoat
0_0_otter_0211.jpg,1,otter
0_0_weasel_0819.jpg,5,weasel
0_0_weasel_0616.jpg,5,weasel
0_0_mink_0860.jpg,0,mink
0_0_stoat_0609.jpg,4,stoat
0_0_stoat_0448.jpg,4,stoat
0_0_stoat_0269.jpg,4,stoat
0_0_mink_0722.jpg,0,mink
0_0_otter_0791.jpg,1,otter
0_0_mink_0011.jpg,0,mink
0_0_mink_0540.jpg,0,mink
0_0_weasel_0859.jpg,5,weasel
0_0_stoat_0203.jpg,4,stoat
0_0_weasel_0598.jpg,5,weasel
0_0_mink_0569.jpg,0,mink
0_0_pinemarten_0472.jpg,2,pinemarten
0_1_pinemarten_0472.jpg,2,pinemarten
0_0_pinemarten_0208.jpg,2,pinemarten
0_0_mink_0050.jpg,0,mink
0_0_otter_0253.jpg,1,otter
0_1_otter_0253.jpg,1,otter
0_0_otter_0386.jpg,1,otter
0_0_polecat_0326.jpg,3,polecat
0_0_weasel_0233.jpg,5,weasel
0_0_mink_0130.jpg,0,mink
0_0_polecat_0618.jpg,3,polecat
0_0_pinemarten_0808.jpg,2,pinemarten
0_0_weasel_0753.jpg,5,weasel
0_0_weasel_0625.jpg,5,weasel
0_0_stoat_0209.jpg,4,stoat
0_0_polecat_0852.jpg,3,polecat
0_0_weasel_0654.jpg,5,weasel
0_0_pinemarten_0790.jpg,2,pinemarten
0_0_otter_0476.jpg,1,otter
0_0_polecat_0776.jpg,3,polecat
0_0_mink_0040.jpg,0,mink
0_0_polecat_0527.jpg,3,polecat
0_0_polecat_0151.jpg,3,polecat
0_0_polecat_0912.jpg,3,polecat
0_0_polecat_0841.jpg,3,polecat
0_0_pinemarten_0088.jpg,2,pinemarten
0_0_stoat_0758.jpg,4,stoat
0_0_polecat_0699.jpg,3,polecat
0_0_polecat_0616.jpg,3,polecat
0_0_otter_0340.jpg,1,otter
0_0_otter_0972.jpg,1,otter
0_0_mink_0383.jpg,0,mink
0_0_stoat_0566.jpg,4,stoat
0_0_otter_0400.jpg,1,otter
0_1_otter_0400.jpg,1,otter
0_0_pinemarten_0924.jpg,2,pinemarten
0_0_otter_0542.jpg,1,otter
0_0_weasel_0787.jpg,5,weasel
0_0_mink_0936.jpg,0,mink
0_0_weasel_0611.jpg,5,weasel
0_0_mink_0027.jpg,0,mink
0_0_mink_0634.jpg,0,mink
0_0_mink_0887.jpg,0,mink
0_0_pinemarten_1000.jpg,2,pinemarten
0_0_otter_0149.jpg,1,otter
0_0_polecat_0321.jpg,3,polecat
0_0_weasel_0566.jpg,5,weasel
0_0_stoat_0461.jpg,4,stoat
0_0_weasel_0725.jpg,5,weasel
0_0_stoat_0018.jpg,4,stoat
0_0_polecat_0020.jpg,3,polecat
0_0_weasel_0109.jpg,5,weasel
0_1_weasel_0109.jpg,5,weasel
0_0_weasel_0614.jpg,5,weasel
0_0_pinemarten_0597.jpg,2,pinemarten
0_0_otter_0345.jpg,1,otter
0_1_otter_0345.jpg,1,otter
0_0_polecat_0880.jpg,3,polecat
0_0_weasel_0925.jpg,5,weasel
0_0_stoat_0551.jpg,4,stoat
0_0_polecat_0643.jpg,3,polecat
0_0_otter_0784.jpg,1,otter
0_0_otter_0299.jpg,1,otter
0_0_stoat_0272.jpg,4,stoat
0_0_otter_0722.jpg,1,otter
0_0_mink_0449.jpg,0,mink
0_0_mink_0362.jpg,0,mink
0_0_otter_0829.jpg,1,otter
0_0_stoat_0850.jpg,4,stoat
0_0_weasel_0197.jpg,5,weasel
0_0_mink_0618.jpg,0,mink
0_0_otter_0698.jpg,1,otter
0_0_mink_0498.jpg,0,mink
0_0_stoat_0540.jpg,4,stoat
0_0_polecat_0202.jpg,3,polecat
0_0_polecat_0769.jpg,3,polecat
0_0_pinemarten_0460.jpg,2,pinemarten
0_0_mink_0787.jpg,0,mink
0_0_polecat_0664.jpg,3,polecat
0_0_stoat_0777.jpg,4,stoat
0_0_mink_0960.jpg,0,mink
0_0_pinemarten_0203.jpg,2,pinemarten
0_0_pinemarten_0054.jpg,2,pinemarten
0_0_mink_0115.jpg,0,mink
0_0_mink_0368.jpg,0,mink
0_0_pinemarten_0958.jpg,2,pinemarten
0_0_polecat_0449.jpg,3,polecat
0_0_otter_0528.jpg,1,otter
0_1_otter_0528.jpg,1,otter
0_0_stoat_0246.jpg,4,stoat
0_0_stoat_0328.jpg,4,stoat
0_0_weasel_0750.jpg,5,weasel
0_0_weasel_0563.jpg,5,weasel
0_0_pinemarten_0170.jpg,2,pinemarten
0_0_stoat_0671.jpg,4,stoat
0_0_polecat_0717.jpg,3,polecat
0_0_mink_0892.jpg,0,mink
0_0_weasel_0803.jpg,5,weasel
0_0_polecat_0137.jpg,3,polecat
0_0_pinemarten_0514.jpg,2,pinemarten
0_0_otter_0754.jpg,1,otter
0_0_pinemarten_0023.jpg,2,pinemarten
0_0_pinemarten_0847.jpg,2,pinemarten
0_0_otter_0555.jpg,1,otter
0_1_otter_0555.jpg,1,otter
0_0_stoat_0400.jpg,4,stoat
0_0_weasel_0243.jpg,5,weasel
0_0_pinemarten_0235.jpg,2,pinemarten
0_0_pinemarten_0904.jpg,2,pinemarten
0_0_polecat_0304.jpg,3,polecat
0_0_polecat_0529.jpg,3,polecat
0_0_otter_0272.jpg,1,otter
0_0_otter_0961.jpg,1,otter
0_0_weasel_0681.jpg,5,weasel
0_0_mink_0418.jpg,0,mink
0_0_otter_0634.jpg,1,otter
0_0_stoat_0482.jpg,4,stoat
0_0_polecat_0249.jpg,3,polecat
0_0_weasel_0756.jpg,5,weasel
0_0_stoat_0907.jpg,4,stoat
0_0_weasel_0335.jpg,5,weasel
0_0_otter_0341.jpg,1,otter
0_0_otter_0119.jpg,1,otter
0_0_polecat_0538.jpg,3,polecat
0_0_otter_0566.jpg,1,otter
0_0_polecat_0712.jpg,3,polecat
0_0_otter_0964.jpg,1,otter
0_0_stoat_0496.jpg,4,stoat
0_0_weasel_0286.jpg,5,weasel
0_0_weasel_0390.jpg,5,weasel
0_0_otter_0477.jpg,1,otter
0_0_pinemarten_0033.jpg,2,pinemarten
0_0_mink_0686.jpg,0,mink
0_0_weasel_0591.jpg,5,weasel
0_0_stoat_0157.jpg,4,stoat
0_0_otter_0311.jpg,1,otter
0_0_polecat_0600.jpg,3,polecat
0_0_polecat_0521.jpg,3,polecat
0_0_weasel_0715.jpg,5,weasel
0_0_polecat_0839.jpg,3,polecat
0_0_mink_0214.jpg,0,mink
0_0_otter_0223.jpg,1,otter
0_0_stoat_0009.jpg,4,stoat
0_0_mink_0463.jpg,0,mink
0_0_pinemarten_0680.jpg,2,pinemarten
0_0_polecat_0181.jpg,3,polecat
0_0_stoat_0227.jpg,4,stoat
0_0_pinemarten_0004.jpg,2,pinemarten
0_0_stoat_0618.jpg,4,stoat
0_0_stoat_0377.jpg,4,stoat
0_0_pinemarten_0130.jpg,2,pinemarten
0_0_polecat_0922.jpg,3,polecat
0_0_mink_0883.jpg,0,mink
0_0_weasel_0988.jpg,5,weasel
0_0_weasel_0697.jpg,5,weasel
0_0_mink_0337.jpg,0,mink
0_0_weasel_0259.jpg,5,weasel
0_0_otter_0670.jpg,1,otter
0_0_otter_0086.jpg,1,otter
0_0_stoat_0736.jpg,4,stoat
0_0_stoat_0371.jpg,4,stoat
0_0_stoat_0292.jpg,4,stoat
0_0_polecat_0083.jpg,3,polecat
0_0_stoat_0844.jpg,4,stoat
0_0_stoat_0200.jpg,4,stoat
0_0_mink_0146.jpg,0,mink
0_0_weasel_0317.jpg,5,weasel
0_0_stoat_0023.jpg,4,stoat
0_1_stoat_0023.jpg,4,stoat
0_0_pinemarten_0199.jpg,2,pinemarten
0_0_stoat_0440.jpg,4,stoat
0_0_polecat_0340.jpg,3,polecat
0_0_mink_0542.jpg,0,mink
0_0_stoat_0419.jpg,4,stoat
0_0_polecat_0455.jpg,3,polecat
0_0_polecat_0733.jpg,3,polecat
0_0_polecat_0208.jpg,3,polecat
0_0_otter_0562.jpg,1,otter
0_1_otter_0562.jpg,1,otter
0_0_polecat_0346.jpg,3,polecat
0_0_mink_0341.jpg,0,mink
0_0_pinemarten_0404.jpg,2,pinemarten
0_0_mink_0918.jpg,0,mink
0_0_otter_0674.jpg,1,otter
0_0_weasel_0168.jpg,5,weasel
0_0_weasel_0115.jpg,5,weasel
0_0_mink_0922.jpg,0,mink
0_0_mink_0831.jpg,0,mink
0_0_stoat_0224.jpg,4,stoat
0_0_pinemarten_0712.jpg,2,pinemarten
0_0_polecat_0080.jpg,3,polecat
0_0_polecat_0022.jpg,3,polecat
0_0_stoat_0208.jpg,4,stoat
0_0_pinemarten_0316.jpg,2,pinemarten
0_0_pinemarten_0894.jpg,2,pinemarten
0_1_pinemarten_0894.jpg,2,pinemarten
0_0_stoat_0026.jpg,4,stoat
0_1_stoat_0026.jpg,4,stoat
0_0_stoat_0962.jpg,4,stoat
0_0_mink_0732.jpg,0,mink
0_0_weasel_0262.jpg,5,weasel
0_0_stoat_0276.jpg,4,stoat
0_0_pinemarten_0862.jpg,2,pinemarten
0_0_weasel_0474.jpg,5,weasel
0_0_otter_0423.jpg,1,otter
0_0_otter_0259.jpg,1,otter
0_0_pinemarten_0091.jpg,2,pinemarten
0_0_mink_0073.jpg,0,mink
0_0_pinemarten_0420.jpg,2,pinemarten
0_0_stoat_0053.jpg,4,stoat
0_0_mink_0539.jpg,0,mink
0_0_stoat_0123.jpg,4,stoat
0_1_stoat_0123.jpg,4,stoat
0_0_otter_0853.jpg,1,otter
0_0_otter_0650.jpg,1,otter
0_1_otter_0650.jpg,1,otter
0_0_pinemarten_0708.jpg,2,pinemarten
0_0_weasel_0524.jpg,5,weasel
0_0_otter_0723.jpg,1,otter
0_0_pinemarten_0671.jpg,2,pinemarten
0_0_otter_0180.jpg,1,otter
0_0_polecat_0236.jpg,3,polecat
0_0_weasel_0072.jpg,5,weasel
0_0_otter_0063.jpg,1,otter
0_0_otter_0129.jpg,1,otter
0_0_otter_0782.jpg,1,otter
0_0_polecat_0282.jpg,3,polecat
0_0_stoat_0813.jpg,4,stoat
0_0_weasel_0518.jpg,5,weasel
0_0_otter_0072.jpg,1,otter
0_0_otter_0290.jpg,1,otter
0_0_polecat_0585.jpg,3,polecat
0_1_polecat_0585.jpg,3,polecat
0_0_otter_0425.jpg,1,otter
0_0_stoat_0899.jpg,4,stoat
0_0_mink_0431.jpg,0,mink
0_0_stoat_0766.jpg,4,stoat
0_0_mink_0406.jpg,0,mink
0_0_otter_0969.jpg,1,otter
0_0_mink_0213.jpg,0,mink
0_0_otter_0780.jpg,1,otter
0_0_pinemarten_0211.jpg,2,pinemarten
0_0_stoat_0663.jpg,4,stoat
0_0_pinemarten_0141.jpg,2,pinemarten
0_0_pinemarten_0510.jpg,2,pinemarten
0_0_mink_0193.jpg,0,mink
0_0_stoat_0706.jpg,4,stoat
0_0_pinemarten_0013.jpg,2,pinemarten
0_0_otter_0866.jpg,1,otter
0_0_polecat_0184.jpg,3,polecat
0_0_pinemarten_0572.jpg,2,pinemarten
0_0_weasel_0315.jpg,5,weasel
0_0_otter_0724.jpg,1,otter
0_0_weasel_0165.jpg,5,weasel
0_0_otter_0609.jpg,1,otter
0_0_pinemarten_0237.jpg,2,pinemarten
0_0_otter_0687.jpg,1,otter
0_0_otter_0583.jpg,1,otter
0_0_polecat_0018.jpg,3,polecat
0_0_weasel_0161.jpg,5,weasel
0_0_mink_0133.jpg,0,mink
0_0_mink_0641.jpg,0,mink
0_0_mink_0311.jpg,0,mink
0_0_mink_0896.jpg,0,mink
0_0_otter_0737.jpg,1,otter
0_0_polecat_0335.jpg,3,polecat
0_0_weasel_0764.jpg,5,weasel
0_0_otter_0113.jpg,1,otter
0_0_pinemarten_0426.jpg,2,pinemarten
0_0_mink_0984.jpg,0,mink
0_0_stoat_0544.jpg,4,stoat
0_0_polecat_0693.jpg,3,polecat
0_0_weasel_0151.jpg,5,weasel
0_1_weasel_0151.jpg,5,weasel
0_0_weasel_0627.jpg,5,weasel
0_0_stoat_0402.jpg,4,stoat
0_0_stoat_0358.jpg,4,stoat
0_0_pinemarten_0452.jpg,2,pinemarten
0_0_otter_0597.jpg,1,otter
0_0_otter_0446.jpg,1,otter
0_0_polecat_0337.jpg,3,polecat
0_0_polecat_0350.jpg,3,polecat
0_0_weasel_0169.jpg,5,weasel
0_0_pinemarten_0678.jpg,2,pinemarten
0_0_mink_0606.jpg,0,mink
0_1_mink_0606.jpg,0,mink
0_0_otter_0375.jpg,1,otter
0_1_otter_0375.jpg,1,otter
0_0_otter_0895.jpg,1,otter
0_0_pinemarten_0865.jpg,2,pinemarten
0_0_pinemarten_0754.jpg,2,pinemarten
0_0_polecat_0067.jpg,3,polecat
0_0_stoat_0417.jpg,4,stoat
0_0_mink_0939.jpg,0,mink
0_0_stoat_0634.jpg,4,stoat
0_0_stoat_0393.jpg,4,stoat
0_0_mink_0232.jpg,0,mink
0_0_weasel_0257.jpg,5,weasel
0_0_mink_0464.jpg,0,mink
0_0_otter_0424.jpg,1,otter
0_0_pinemarten_0210.jpg,2,pinemarten
0_0_mink_0708.jpg,0,mink
0_0_mink_0504.jpg,0,mink
0_0_otter_0004.jpg,1,otter
0_0_mink_0030.jpg,0,mink
0_1_mink_0030.jpg,0,mink
0_0_otter_0981.jpg,1,otter
0_0_mink_0913.jpg,0,mink
0_0_polecat_0822.jpg,3,polecat
0_0_stoat_0713.jpg,4,stoat
0_0_mink_0719.jpg,0,mink
0_0_mink_0836.jpg,0,mink
